CPI,TB3MS,M1,M2,AUD_USD,CAD_USD,NZD_USD,ZAR_USD,WTI_price
-0.00548447444216027,-0.07345444854915306,0.013188401213872325,0.008006384425382151,0.012299398281610474,-0.002406028719858788,-0.006742993348660575,-0.023616184876496304,-0.20376589318244775
-0.003673098711860945,-0.07928080287477446,0.011769457159475749,0.009703664898015774,0.020832501428067862,-0.009352797844480287,0.06072383389042324,0.005212521698971351,0.01807514828498702
0.0027560881019796923,0.0147422817372036,0.017015105005983244,0.010500621511068786,0.006005839373310673,-0.008792349549001377,0.009555600758819116,0.06711497664270583,0.18050266581568275
0.00366300775873718,0.009708814126960785,0.013103951030036143,0.007784539677178515,-0.054147259455809116,0.010265542133426897,-0.03740585987853351,0.14493126866363892,-0.13557695354235166
0.0009136592686749268,-0.06314389558298639,0.014576860407222725,0.00825755896359226,-0.09082253861259437,-0.006552704092872619,-0.026149476568830488,0.010176096809182189,-0.14734835318348605
0.0009128252573598061,-0.05282918482815768,0.012453830345800831,0.007547778146982154,-0.026956176637256135,0.005548369602799363,-0.060230021431949554,0.01659140937966974,0.2645520864692186
0.0036429912785012064,-0.05960795976896782,0.01273716070602049,0.008016150408901801,0.0157935581022578,-0.0009126592640524844,-0.0432251823094677,-0.12071850015452423,-0.015348983348815182
0.0018165309263977747,-0.005774799493883931,0.0108515859045486,0.007320020734366217,0.02576717763441344,0.0008825728779294217,0.049679043090012254,-0.025056378203030083,0.0020154524793496442
0.001813237124181022,0.03229150463652353,0.01499706748166929,0.0051589551575768056,0.009679545972087533,-0.0015452873186263538,0.01945439705144192,0.0009593296772766324,0.021249139482126367
0.0036166404701880595,0.033091254626328226,0.02699275831328496,0.009835601364466484,0.0229451011112371,-0.004522879761290233,-0.0008397734482021857,-0.012734957738864128,0.05682984475534347
0.005400553180000323,-0.018248681588399318,0.007560693106300143,0.005811526069667394,0.002117877571959581,-0.014250462571105627,0.04319920673011046,-0.05920108990284556,0.1464059489009415
0.0035842332278148703,0.02904015322116371,0.0006845095756355946,0.0013111412447557313,0.010219394377497582,-0.019726809440032467,0.02230740352490357,-0.006089374462839303,-0.049460630168399966
0.0035714323675977155,0.0,0.0042335331240099805,0.0022540546153786423,0.02868155196418165,-0.010964462174505418,0.027324658355559306,-0.004936189253125667,0.030515543925950794
0.004446427957134347,0.008904778342959663,0.013670105276113453,0.005071188467815624,0.034768022347753835,-0.00017571150283723913,0.024902578121965502,-0.027734289831758074,0.02055237295332102
0.002658397666610135,0.003539826705124094,0.0025508505474247656,0.0018770535778713793,0.003865777927423708,0.016445756145140267,-0.001986892837564147,-0.006050755211299941,0.0398793662315966
0.004415018209116717,0.0017652255245692583,-0.003492280245091628,0.000612888707783199,0.005267576918503214,-0.0017755998500295078,0.018007971904683173,0.00917958515081485,0.03189336377595353
0.00263968477077281,0.003521130398578931,-0.0002691427818692915,0.001584558095878208,-0.014090188773598578,-0.009400720601744739,0.0161919945921859,0.018125214777555354,0.061357083065360474
0.00438404910853496,0.05969376380848379,0.002553936464471107,0.0033050755764838513,-0.00101130528440585,-0.00039037321423751603,-0.012162224534860822,0.007626857174116153,-0.04946987028131389
0.0034934533345598595,0.05789397841890276,0.003618094399177707,0.004044603469960606,0.027443743421831035,-0.007724106700412903,0.07246780971098349,-0.014557931756108755,-0.03916163070370571
0.002612104227925016,-0.04310324041750624,0.011437815875424917,0.005450381303446328,-0.02175647338453457,-0.004349812495839989,0.010661623809631315,0.0014182058124143637,0.016755913728438987
0.0034722257107491217,-0.07448450180988031,-0.0039750946738355,0.0014555268203277905,-0.03612878655356294,0.005289424680747834,-0.03360837105147757,-0.03768326816760281,-0.05219474472300645
0.0017316021642779234,0.013961832381768513,-0.0039909591352103035,0.002657079132213802,0.035278090371587745,-0.007003174102690191,0.04344078259227946,-0.010878670374412147,-0.08696315051811032
0.003454234868087269,0.006908490343811469,0.007966053809045803,0.007402480134709677,0.0006515719403021869,-0.016973881312798977,0.017700745417192854,0.011720912600810096,-0.008718451039881003
0.0017226533114467202,-0.02615667864872817,0.0019816374804948467,0.008045095684831693,0.00413571231651888,-0.013529159189766493,0.008586436520013563,0.03843631062642816,-0.019452425926815398
0.002578428587944437,0.0070422826254130655,0.005396525107175698,0.007047294445668761,0.026136028243477716,-0.015072249296329832,-0.002208244569954443,0.0384904642599454,-0.036367644170875124
0.005990604137156907,0.03617965657750233,0.008235878960133114,0.006894914756100157,0.020325417614421915,-0.01123200488787493,-0.0014610412774299641,0.003941874635084219,0.097552333210015
0.0025564564413009805,0.057534353694000284,0.004675940458921168,0.005242700513823806,0.038590479273529155,0.0016292890391781945,0.04068029981680782,0.03129700672191482,-0.02494460402399623
0.004246290881451564,0.03144913268250327,0.008516180501784376,0.004228912925388073,0.038146134811872345,-0.016020129158932278,0.015946087800335462,0.02738785646813635,-0.052442059591423895
0.004228336109521003,0.04094582586212603,0.003975128655627991,0.0029903515555300686,-0.0094958001972473,-0.008334214065537526,-0.046253803475216515,0.054254684607524806,-0.06433688790773218
0.004210532536343514,0.04786990784851408,0.0024285817522224917,0.0016273396593753375,0.007058272399966814,0.013262433583176636,-0.03065578515415035,0.02251717521741259,0.0012894908298717311
0.004192878260036004,0.02517615489247449,0.0005105296856262598,0.0016585155014272601,-0.017667459436581545,0.002456938297787953,-0.052814039924879264,0.0020407826144778207,-0.06522604264969933
0.0033416906619025966,0.015079106827120103,-0.0005105296856262598,0.0028367855300883704,0.022507025820221516,-0.017393601981332385,0.010243692523897285,0.003607127254442899,-0.05441115936480978
0.0033305609471652176,0.05428202097038204,0.0020405567595753737,0.005012204589481151,0.04953308561342418,0.010787591128997492,0.030966054150463607,-0.029625700891128925,0.026515347727863237
0.0033195051228522843,0.03917114808673006,0.0022906602024290734,0.002680787075624025,0.007713326412766314,-0.01850477922416685,-0.006986554723446892,-0.01956997828791529,0.14705341795649662
0.004133945531727967,0.02448102675374253,-0.0012719411534209968,0.0011705882705950188,0.01535299952319713,-0.004110949411858189,-0.019185291465796284,0.015384996243530291,0.09542117375526837
0.003294895896853056,0.03095485246798768,-0.0024211544162451304,0.00016711509255351586,-0.01636506690328382,-0.0018820055629739374,-0.01262587960751721,0.02967312203914163,-0.004449395549541713
0.004922077205428366,0.03343250851511259,-0.001021189774728093,0.002503380869780969,-0.047220045033859404,0.005262315924058514,-0.0013242165966240727,0.03315909310974807,0.08235544158373909
0.007337986452912837,-0.019462549074912072,-0.004864943662477472,0.002098007663006385,-0.016527958052089065,-0.0055482873456872694,-0.006191465662883144,0.003879451488946639,0.07846192960170839
0.0048622462080345485,-0.025762548930023943,-0.005404722974978071,0.0018612076630475372,-0.03793433952857861,0.0031526317809862925,-0.007380299957334302,0.0465475742719742,-0.04613588258455881
0.0032284128121187194,-0.03377884476099258,-0.001937359340226763,0.0053978109369552385,-0.02292352068380049,0.005052906470682378,-0.05660326757370976,0.0410194218387101,-0.0034851914789606475
0.0032180236942007667,-0.03369002338298355,0.005543751708525946,0.008058856502556111,0.000676121373011096,-0.007885928509261675,0.0027957839399419537,-0.03316946248578767,-0.013557827558011937
0.0,0.002534855603188113,0.002054971182962717,0.007181593835154487,0.009048813017083157,-0.011300078766562027,0.02877970948863906,0.01197080639405268,-0.06258559280887388
0.002406740030565402,-0.019169916107720564,0.0020507569350769472,0.005870065016010173,0.012046863623940696,0.005958458228993463,-0.0012412343333032538,0.023506072011207912,0.05293349857075702
0.004796172263493048,-0.014295240186826597,0.007144710158023315,0.006960360649580721,0.0019451938174548378,-0.006697592626384807,-0.007307960031468386,-0.04178638352989594,0.025700583108581032
0.003979312851480898,0.006523180339123691,0.001651318253933276,0.00614657631930271,0.011229338435981312,-0.00441534101423896,0.0009970939188669314,-0.0169863851156542,-0.012012156448003797
0.0031720883061439054,-0.007832938221187025,0.00632593202671039,0.006109026603548173,0.0037067815274794136,-0.007201291770183499,0.011614352782849169,-0.0237182187592766,0.06056538186499427
0.00945633524203604,0.0013097578820633338,0.003148022495237157,0.004525825458204125,-0.006069380509860917,0.009169684262127942,0.012726434562211009,-0.0057408057727971196,0.08011561788464361
0.0039138993211356166,0.013004084423207107,0.003388770108372796,0.003907978500272691,-0.028284596802985312,0.020638837936646476,-0.01781325496906183,-0.003264796542204129,-0.033358663497309315
0.004676547883901705,0.020461071871340053,0.00425106916764495,0.003422671452383952,-0.004888484109771052,-0.01388015086214317,-0.011661784387746343,0.027497981112163172,-0.08098541028299122
0.002330098141623438,-0.016592595093420037,0.005722832239947628,0.003598420579532302,0.01058896009220589,-0.013558716538781768,-0.010100312392303246,0.014927987715134372,-0.1010648129046321
0.0015503879074545424,-0.0038684767779200158,-0.0023598098263821754,-0.00031239261757853853,-0.003420126868271478,0.009068630216055307,-0.010239638075471347,-0.0031604227579712374,-0.012558177598982034
0.0061776258239572,-0.001292825002305431,0.005703673243088403,0.004084629098599635,0.023342690939208988,-0.0014076310518337243,0.01662786417370965,0.004695157629344693,-0.08601287466004015
0.004608303086194532,-0.014332492900775762,0.001606029130183373,0.003354978139942233,0.014949194841891805,-0.01375002248251514,0.01521074507621667,-0.012842662325205922,0.09965565106382668
0.008393792128468469,-0.022562337307086455,0.006888943470089615,0.005412523845189199,0.022447231818696678,-0.010617597299276776,0.03565321182419445,-0.01997745497446546,0.3921885649990773
0.006815626535059849,-0.01215409965068348,0.005501572651423814,0.0038789569308939065,0.02007957844636124,0.011747674485603044,0.012708038093538376,-0.0008631939609056172,0.20459096626360562
0.00676948805524713,-0.02615427812925586,-0.0003658313558263515,0.0014430681513761812,-0.030167958381266957,0.0014543779031515325,-0.015393612358059028,-0.0104132412146416,0.072785530990918
0.002246350626373683,-0.015460603106378423,0.0026796605559553655,0.001011975124312059,-0.0352060948695187,0.0029759166952395832,-0.00015690829708975285,-0.007810953022747591,-0.1086338410027956
0.0037327404296840783,-0.046385126580934966,0.00315764168122179,0.0028158686578674264,-0.003512436456917789,-0.002767086794270318,-0.025620119875327252,0.0058252208481228696,-0.16984175876208019
0.00371885887873713,-0.08029001817312764,0.0030268199148553165,0.004847939977386417,0.01175273268506069,-0.0036538224059007862,-0.0016347719190492604,0.009713314031665199,-0.07812007032229484
0.0007421150618878158,-0.04606077337653436,0.006506831006710456,0.0050969437730508105,0.005387808928262572,-0.0009854020106087602,0.010766492482619072,-0.009019772563210515,-0.20858496248165936
0.0,-0.005063301956546695,0.007299739229490676,0.005251732461664105,-0.016002941653277286,0.0019570553385928058,-0.012240757219866172,0.047025895260920825,-0.028729068440860317
0.0022230464879466894,-0.044990286259657175,0.005232500938263662,0.003155856728582762,0.010837031342141451,-0.003153637935752962,-0.008114100190155238,0.025531820159790053,0.04567452354243384
0.0036941305401416713,-0.03420675540153617,0.006738012371143576,0.003175842319343758,-0.006693567244334481,-0.003177168127961344,-0.004454384796295563,0.023501289156016902,0.019021020442284264
0.002945510229757531,0.019946264182379103,0.009264211670225286,0.0026587418013033215,-0.018843319117728463,-0.005196346633684623,-0.017229809993539957,0.02296798868057781,-0.05022784339041886
0.0014695079793591859,0.0017937224540269803,0.0057033268721804475,0.0012522362995923686,0.015338278508873815,0.004741640316701018,-0.016858039641541533,0.006775051849737368,0.05820348970305966
0.0029325534212780724,-0.045837538215466545,0.0060171438200251615,-0.00032781511521129403,0.013883139624946028,-0.0036451130524944586,0.011774924287570987,-0.004006311141675933,0.013460402810977268
0.002923978691435458,-0.020853836283205807,0.0033400549335151908,-2.9806703530255163e-05,0.014396556068758753,-0.007181996643928323,0.011032940056242668,-0.013599421924706645,0.009178586695988589
0.0014587894636592935,-0.045061492131119874,0.009498269039397655,0.001548771716882058,-0.0014947154742916413,-0.007959870002773012,-0.029453850539414073,-7.753665878529326e-05,0.05941463524754642
0.004363643287773833,-0.09011328623713277,0.010874597423321752,0.0016058050316338779,-0.0074850723709815326,0.0019775576083604363,0.0008107736069099536,-0.014152890089068615,-0.03370859747202104
0.0028985527540115186,-0.113679624071791,0.01053467100035732,0.001988809893111565,-0.01973455278838493,0.014475400413477613,-0.019638499419142308,-0.009042846888157374,-0.14132148374059605
0.000723327337142976,-0.06864193272216368,0.014828201313270561,0.002665325710893285,-0.03116786852806691,0.00903311163755699,-0.019396287773760568,0.005998311725235572,-0.03708965214432691
0.002166848085090045,0.010471299867295558,0.016125866985217563,0.005544755549479419,0.005638581046406077,0.02171539795674962,-0.00031220882444737974,0.011614340045442262,0.011640343074963866
0.00360101217359432,0.05077232537342313,0.012353129857801015,0.0011464014542035272,0.009085217765962217,0.008738736187547835,0.01123613493959974,0.023629053730112926,-0.0047455928766053646
0.002154399397026552,-0.07448885199073918,0.0075512190772020205,-0.0012346406412842015,0.004942767906734646,-0.0045411309393439125,-0.011959698721418999,-0.0016244957597089105,0.06694708755592149
0.0021497679364923528,-0.03252319170556017,0.007179084887622089,-0.00032361031716732214,-0.008607910634828742,0.009757587205507068,-0.011605742136443387,-0.010486385771232731,0.03640295178849717
0.002859187080045622,0.008230499136515634,0.0038847232432992485,-0.001531213491166028,-0.00035125242298278403,-0.0025297659368084258,0.012755336338863277,-0.01434560346619529,0.06504482764251218
0.0028510354308393104,-0.13119221027135053,0.009386802340369371,0.00014733399169308825,-0.0140463966274742,-0.0030489311823844456,0.007511797992803548,-0.01795586171669261,-0.02762231310584884
0.0021329549501416523,-0.02523793258986262,0.010738358221132671,0.001442725528855604,-0.027595710006878604,-0.0013903679399258906,-0.010168213787565605,0.0018878883765323096,-0.020408871631207415
0.0021284151348259783,-0.07287992336866056,0.014579449763157726,0.003377835818055175,-0.003092718132693184,0.026297104927404807,0.001030133700305691,0.014662367039480095,0.024989731680173488
0.004243287837866205,-0.017331456351640018,0.015765753071886657,0.003950781393236014,-0.01076721959437782,0.01850182255520172,-0.003137727547446567,0.031085301179385683,-0.008721652714997585
0.0028188884064199726,0.09021137972030058,0.011884858125700504,0.0007882866852000348,-0.03556099802370144,0.01761218528022168,-0.036762541572905816,0.03522163620937557,-0.06426193421836901
0.0014064699927516244,0.028348355004255144,0.009017016892062024,-0.0005254554067661843,-0.00014566601998189377,0.00396599074528467,-0.008231449764043663,0.005994028871352697,-0.046800993439495286
0.003507544809678187,-0.07076907088820716,0.005352029512572187,-0.0016365180893131992,-0.024603216226038838,0.004267878132118291,-0.0058357737064689275,0.018834401969558545,-0.01977171587286053
0.0020986366569202275,-0.023609865639133698,0.0030040237717336993,-0.001346289128655087,0.014696157332656501,-0.013935022256610724,0.006477150606471471,0.01598021222081969,0.054205497518784895
0.001396648271721368,0.006802747322752323,0.004729966828002752,-0.0008203686258934084,0.03569161157085188,-0.010491382909768476,0.027203128962606682,0.018483863845503157,0.011383443883437927
0.0034831104528203483,-0.027493140580198583,0.008820766683730774,-0.00011725047646393705,0.005345305435928205,0.011941046992255289,0.01642214090012839,-0.002258259029999099,-0.003450829157732649
0.0027777795639023495,0.030877238564439136,0.017317679061534363,0.00747645198666369,-0.018382440378709786,0.006122360751597805,0.007142107275539211,0.0021854269013557026,-0.014925650216675912
0.0006932409289763797,0.03648829326313674,0.008594167796091234,0.001599000238940107,-0.0344653892232229,0.007154758878534284,-0.006307632461547974,0.019352662975907986,-0.044064505598216286
0.0013850417726617437,-0.009820046180975428,0.008797574915777595,-0.00011620475290641252,0.004373189943516487,0.002377252867436508,0.017472259242890087,0.03367462385193809,-0.06492274021702826
0.002073972399129431,-0.006600684031351944,0.008812247222765635,0.0010743790687488541,-0.0007564035926944102,0.020114321214721537,0.006561095817766205,0.004231139877224344,0.006685261667236819
0.001380262468957838,-0.02345166103504992,0.009097588220218888,0.0018846321123557885,-0.0386750740040005,0.010239759520648872,-0.0018795163015906668,0.013985607865563354,-0.028726278258396132
0.004129393342011234,0.02345166103504992,0.008027824649235349,0.0013026677579226487,0.014220656100329798,0.003636132861672803,0.0018630652803930392,-0.006171833342437427,0.03646967978139104
0.002743485945750912,0.026145280104322266,0.00983379996857181,0.003869035258954767,0.0055067464619220075,-0.006698906364498103,-0.008605506255499606,-0.007240700675080092,-0.088665637085656
0.002052686317742136,-0.012987195526811268,0.004880872271225911,0.0012671717849155328,0.013427512170764211,0.01006419668383457,0.015302257414659404,0.0032037961245585667,-0.1344779142285537
0.0,-0.026491615446976313,0.0017689726884340118,0.00011511785202777958,0.03276931466519367,-0.010204630929525338,0.011291054839151493,0.009387419292072874,0.03452119436823331
0.002730377122857064,0.08673169582433315,0.004144809496551716,0.00023019595532325354,0.028369758588999372,0.018932429969446163,0.020630493524842586,0.012058507571545585,-0.01677328824482771
0.002722942458456501,0.07410797215372189,0.003338607915710945,0.0012651314261109547,-0.007338211342315659,0.01626479066600034,-0.005985340281710716,0.001892429474932511,-0.0067888923336858475
0.0006795786873841081,0.05014978368547163,0.0008767316009592463,0.00034475824170066005,0.006698933249637606,0.013490942703687558,-0.003244676404257074,0.03420432571127652,0.11201408083791264
0.0020359694850986543,0.11778303565638315,0.0019261081072903252,0.0027251490596125194,0.012063797942432508,-0.0015437632287144676,0.024972789599589484,0.015446152564172033,0.08574179349634559
0.0027081939368791552,0.0,0.0016604766760357492,-0.003242331004251753,0.011769979290420396,0.0020211642609785363,0.013166573200917187,-0.0007896785173830967,0.06335000070542796
0.0033749610165259014,0.044871754177175704,0.004791158605453205,0.0024972385496635496,0.001603154845744914,-0.000764091987836446,0.01580872159754798,0.010599644582734546,0.030994216492964632
0.004034975212179326,0.034055504412495274,-8.69074002194381e-05,-0.0007169589776427898,0.00816048647893547,-0.003084228913877274,0.0009424142236891253,-0.02027454430394382,-0.06732299779147954
0.0020113985996852435,0.030771658666753687,0.0011292075032676152,0.00011474798486510451,0.0025639309639596264,-0.017789748393414795,0.0029487220912335355,-0.011108845754435048,-0.05192346827910477
0.0006695681535724418,0.06899287148695143,-0.0014769126528069165,-0.0005164696545421066,-0.005574809606526898,-0.002769152730523361,0.009923510408653413,-0.004239340934569569,0.015354296528498512
0.002673798384402737,0.06643066928960906,0.0006084046947911759,0.0008319587369332027,0.022837349809085083,0.010604404817775304,0.019424875244846207,-0.0046479958317471315,0.019559159427202655
0.002000667556296243,0.05694835187089553,-0.00017379214503243645,-0.00022943673382691543,0.02481242335596434,0.01785676974576106,0.02596295037785762,0.01012221617466147,-0.05167201054432091
0.002661345549514138,0.019452425926815398,0.0006081404122966205,0.001719493746296763,-0.011953683784897973,0.017108579677986124,0.004568324405660851,-0.005940167388697848,0.05001042057466121
0.0026542815848733525,0.010453056852089304,-0.0034800800739382964,-0.0007160964458208241,-0.02645373341156998,-0.009052527117413334,-0.0089291745389935,0.006362522496412781,0.028955860730136784
0.001986097971629519,-0.006956549793359912,-0.0006102611235121458,0.00034379029131059724,-0.013803116449937869,0.0051322786671524345,0.01795344937416188,0.010695910876433956,-0.001616815226905377
0.003960401216096976,-0.014059985568298572,0.0022648093304535877,0.0023174981403624173,0.001527195551283056,-0.02262800045802349,0.03236146905486792,0.0006215696946534344,0.07078917159273779
